# Station : BREST
# Longitude : -4.49503994
# Latitude : 48.38290024
# Organisme fournisseur de données : Shom, Marine nationale
# Fuseau horaire : UTC
# Référence verticale : zero_hydrographique
# Unité : m
# Source 1 : Données brutes temps réel
# Source 2 : Données brutes temps différé
# Source 3 : Données validées temps différé
# Source 4 : Données horaires validées
# Source 5 : Données horaires brutes
# Source 6 : Pleines et basses mers
# Date;Valeur;Source
31/01/2024 06:40:00;6.2677;1
31/01/2024 06:50:00;6.292;1
31/01/2024 07:00:00;6.2849;1
31/01/2024 07:10:00;6.2835;1
31/01/2024 07:20:00;6.2631;1
31/01/2024 07:30:00;6.2377;1
31/01/2024 07:40:00;6.1777;1
31/01/2024 07:50:00;6.1143;1
31/01/2024 08:00:00;6.0505;1
31/01/2024 08:10:00;5.9384;1
31/01/2024 08:20:00;5.8354;1
31/01/2024 08:30:00;5.6986;1
31/01/2024 08:40:00;5.5663;1
31/01/2024 08:50:00;5.4541;1
31/01/2024 09:00:00;5.2801;1
31/01/2024 09:10:00;5.1619;1
31/01/2024 09:20:00;4.9633;1
31/01/2024 09:30:00;4.8332;1
31/01/2024 09:40:00;4.6295;1
31/01/2024 09:50:00;4.4909;1
31/01/2024 10:00:00;4.2938;1
31/01/2024 10:10:00;4.1627;1
31/01/2024 10:20:00;3.9907;1
31/01/2024 10:30:00;3.8387;1
31/01/2024 10:40:00;3.6711;1
31/01/2024 10:50:00;3.5189;1
31/01/2024 11:00:00;3.3659;1
31/01/2024 11:10:00;3.2376;1
31/01/2024 11:20:00;3.119;1
31/01/2024 11:30:00;2.9849;1
31/01/2024 11:40:00;2.8732;1
31/01/2024 11:50:00;2.7508;1
31/01/2024 12:00:00;2.6603;1
31/01/2024 12:10:00;2.5463;1
31/01/2024 12:20:00;2.4531;1
31/01/2024 12:30:00;2.3361;1
31/01/2024 12:40:00;2.2589;1
31/01/2024 12:50:00;2.2055;1
31/01/2024 13:00:00;2.1578;1
31/01/2024 13:10:00;2.1169;1
31/01/2024 13:20:00;2.0715;1
31/01/2024 13:30:00;2.0622;1
31/01/2024 13:40:00;2.0514;1
31/01/2024 13:50:00;2.0801;1
31/01/2024 14:00:00;2.1205;1
31/01/2024 14:10:00;2.21;1
31/01/2024 14:20:00;2.2727;1
31/01/2024 14:30:00;2.359;1
31/01/2024 14:40:00;2.4639;1
31/01/2024 14:50:00;2.5799;1
31/01/2024 15:00:00;2.7205;1
31/01/2024 15:10:00;2.8521;1
31/01/2024 15:20:00;3.0177;1
31/01/2024 15:30:00;3.1493;1
31/01/2024 15:40:00;3.3283;1
31/01/2024 15:50:00;3.4684;1
31/01/2024 16:00:00;3.6502;1
31/01/2024 16:10:00;3.8325;1
31/01/2024 16:20:00;4.0268;1
31/01/2024 16:30:00;4.2059;1
31/01/2024 16:40:00;4.3827;1
31/01/2024 16:50:00;4.5637;1
31/01/2024 17:00:00;4.7272;1
31/01/2024 17:10:00;4.9044;1
31/01/2024 17:20:00;5.0329;1
31/01/2024 17:30:00;5.193;1
31/01/2024 17:40:00;5.3283;1
31/01/2024 17:50:00;5.4856;1
31/01/2024 18:00:00;5.5824;1
31/01/2024 18:10:00;5.6804;1
31/01/2024 18:20:00;5.7448;1
31/01/2024 18:30:00;5.8301;1
31/01/2024 18:40:00;5.9073;1
31/01/2024 18:50:00;5.9465;1
31/01/2024 19:00:00;5.9997;1
31/01/2024 19:10:00;6.0045;1
31/01/2024 19:20:00;6.0275;1
31/01/2024 19:30:00;6.0125;1
31/01/2024 19:40:00;6.0189;1
31/01/2024 19:50:00;5.9696;1
31/01/2024 20:00:00;5.9606;1
31/01/2024 20:10:00;5.8655;1
31/01/2024 20:20:00;5.8069;1
31/01/2024 20:30:00;5.6819;1
31/01/2024 20:40:00;5.5819;1
31/01/2024 20:50:00;5.4808;1
31/01/2024 21:00:00;5.3693;1
31/01/2024 21:10:00;5.2181;1
31/01/2024 21:20:00;5.0995;1
31/01/2024 21:30:00;4.9327;1
31/01/2024 21:40:00;4.7963;1
31/01/2024 21:50:00;4.6474;1
31/01/2024 22:00:00;4.4759;1
31/01/2024 22:10:00;4.333;1
31/01/2024 22:20:00;4.1725;1
31/01/2024 22:30:00;3.9969;1
31/01/2024 22:40:00;3.8811;1
31/01/2024 22:50:00;3.7;1
31/01/2024 23:00:00;3.6112;1
31/01/2024 23:10:00;3.4247;1
31/01/2024 23:20:00;3.3255;1
31/01/2024 23:30:00;3.146;1
31/01/2024 23:40:00;3.05;1
31/01/2024 23:50:00;2.9323;1
01/02/2024 00:00:00;2.8458;1
